0.0116674	0.0127119	0.0112078	0.0130361	0.00801833	0.00690777	0.0114513	0.0111844	0.00943254	0.0132748	0.0117482	0.0144096	0.0128681	0.0113105	0.0120419
0.0105071	0.0134353	0.0101071	0.0116959	0.0134021	0.00514734	0.0110779	0.0152573	0.00968341	0.0152608	0.0134837	0.0128205	0.00750639	0.0131593	0.0170184
0.0240438	0.0309012	0.0303212	0.0229045	0.0175258	0.0124761	0.0246453	0.0241143	0.0238824	0.030208	0.0240304	0.0265029	0.0266436	0.0270799	0.0254969
0.00822948	0.0129186	0.0138097	0.00633528	0.013173	0.00438194	0.00933532	0.0106025	0.00752596	0.0117069	0.00874441	0.011393	0.00956859	0.00804785	0.00838632
0.00814353	0.00919802	0.00990693	0.0082846	0.0134021	0.00558745	0.00970874	0.0079519	0.00797752	0.0100345	0.00674187	0.011797	0.00824878	0.00924415	0.00943077
0.00825097	0.0114717	0.0111078	0.00950292	0.00767468	0.00528129	0.00933532	0.0104086	0.0112889	0.0165151	0.00987918	0.0141403	0.00915615	0.012398	0.0122877
0.0169317	0.0300744	0.0319223	0.0146199	0.0174112	0.0121508	0.0222803	0.0262477	0.0193668	0.0398244	0.0173553	0.0304353	0.0241689	0.0254486	0.0237459
0.0083584	0.0100248	0.00520364	0.0119396	0.0045819	0.00386529	0.00572567	0.00711146	0.00888064	0.00543535	0.00747614	0.00641026	0.00659903	0.00652529	0.00654318
0.00668242	0.00434064	0.0040028	0.00755361	0.00423826	0.00426713	0.00448096	0.00407292	0.00747579	0.00397199	0.00427208	0.006922	0.00585664	0.00435019	0.00451571
0.00709067	0.00589086	0.00430301	0.00901559	0.00687285	0.00311902	0.00360966	0.00594776	0.00908133	0.00616703	0.00754289	0.00721827	0.00593912	0.00543774	0.00853992
0.00799312	0.00795783	0.0060042	0.0104776	0.00492554	0.00597015	0.00746826	0.00640031	0.0114896	0.00543535	0.00580736	0.0100194	0.00899117	0.00750408	0.00697324
0.0143962	0.0264572	0.0292205	0.0113304	0.0147766	0.00908917	0.0206622	0.0284458	0.016808	0.0319849	0.0220947	0.0223551	0.016745	0.0235998	0.0213191
0.0132789	0.020153	0.0216151	0.0103558	0.0124857	0.0103521	0.0173015	0.0198474	0.0130952	0.0287446	0.0205594	0.0251832	0.0131981	0.0178358	0.0167726
0.00919639	0.0192228	0.0202141	0.0103558	0.00893471	0.00627631	0.0166791	0.025084	0.0108374	0.0333438	0.015553	0.0179379	0.0088262	0.0206634	0.0184622
0.0298883	0.0646962	0.069949	0.0214425	0.0306987	0.0216801	0.0492905	0.0649728	0.0301039	0.0793352	0.0416528	0.0523594	0.037532	0.0515498	0.043529
0.0135797	0.0109549	0.00780546	0.0157164	0.00859107	0.00378875	0.0112024	0.0117016	0.0104862	0.00982544	0.011281	0.00921138	0.00775386	0.0133768	0.0182779
0.0054147	0.00496073	0.00410287	0.00901559	0.00263459	0.00174129	0.00286283	0.00575381	0.00431489	0.00574893	0.00627461	0.00576384	0.003382	0.00630778	0.0102295
0.0086807	0.00940471	0.0060042	0.0140107	0.00813288	0.00195178	0.00572567	0.00853375	0.0067232	0.0110798	0.00981243	0.006922	0.00329951	0.0104405	0.0198138
0.0174259	0.013642	0.0111078	0.0183967	0.00801833	0.0040375	0.0139408	0.0132532	0.0105364	0.0125431	0.0126827	0.00956152	0.0131981	0.0143556	0.0156975
0.00444779	0.0070277	0.00510357	0.00548246	0.00389462	0.00214313	0.0047299	0.00601241	0.0046661	0.00731682	0.00614111	0.00614092	0.00346449	0.005764	0.00872423
0.00369575	0.00764779	0.00470329	0.00633528	0.00343643	0.00202832	0.00273836	0.00471942	0.00381316	0.00668966	0.00387157	0.00565611	0.00230966	0.00772159	0.0105674
0.0065535	0.0106449	0.00740518	0.00682261	0.00641466	0.00258324	0.00609908	0.00853375	0.00546887	0.0128567	0.00894466	0.00762228	0.00412439	0.011528	0.0184315
0.00724108	0.00826788	0.00740518	0.0101121	0.00584192	0.00267891	0.00746826	0.0073054	0.00511766	0.00919829	0.00667512	0.00673346	0.00437186	0.0108755	0.011704
0.00537172	0.00537412	0.00250175	0.00596979	0.00469645	0.00199005	0.00448096	0.00517197	0.00541869	0.00407651	0.00380482	0.0052521	0.00329951	0.00652529	0.00758763
0.00322303	0.00227367	0.00250175	0.00389864	0.00263459	0.0014734	0.00199154	0.00252133	0.00321108	0.00313578	0.00307056	0.00374381	0.00247463	0.00380642	0.00540657
0.00608079	0.00640761	0.00520364	0.0086501	0.00538373	0.00176043	0.00448096	0.00601241	0.00506748	0.00574893	0.00420533	0.00527903	0.0027221	0.00652529	0.0121033
0.00719811	0.00527077	0.00510357	0.00755361	0.0045819	0.00244929	0.00435648	0.00581846	0.00476644	0.00533082	0.0056071	0.00484809	0.00461932	0.00598151	0.00715756
0.014697	0.0169492	0.00920644	0.0205897	0.00733104	0.00438194	0.00958427	0.0135118	0.0100848	0.0113933	0.0120152	0.00837643	0.006764	0.0155519	0.0188308
0.00365277	0.00516742	0.00420294	0.00475146	0.00504009	0.00162648	0.00348519	0.00555987	0.00381316	0.00637608	0.00600761	0.0050097	0.00255712	0.00630778	0.00989156
0.00532875	0.00744109	0.00710497	0.00730994	0.00389462	0.00220054	0.00659696	0.00685286	0.00471627	0.0100345	0.0106134	0.00487503	0.00296956	0.00924415	0.0168648
0.0113236	0.0126085	0.010007	0.0105994	0.00710195	0.00380788	0.00672143	0.0106672	0.00707441	0.0116024	0.0119485	0.00878044	0.00725893	0.0113105	0.0186465
0.0239579	0.020463	0.0161113	0.0229045	0.0158076	0.00520475	0.0145631	0.0183605	0.0136973	0.0159925	0.0341099	0.0153523	0.00973356	0.0220772	0.0273093
0.0150408	0.0117817	0.0104073	0.0179094	0.0106529	0.00428626	0.00958427	0.0116369	0.00767648	0.013902	0.0289033	0.0116624	0.00725893	0.0126156	0.0160968
0.0026214	0.00392724	0.00490343	0.00231481	0.00274914	0.00101416	0.00547672	0.00459012	0.00195675	0.00459914	0.00347106	0.00258565	0.00189722	0.00413268	0.00451571
0.0132789	0.0126085	0.0107075	0.0177875	0.00733104	0.00298507	0.00672143	0.0116369	0.00898098	0.00982544	0.0184901	0.0100733	0.00651654	0.0140294	0.0188001
0.0207993	0.0206697	0.0180126	0.0176657	0.0161512	0.00537696	0.0174259	0.022692	0.0109377	0.0229957	0.0228957	0.0141133	0.0126206	0.0231648	0.032808
0.0139665	0.0148822	0.0134094	0.0142544	0.0152348	0.00497512	0.0112024	0.0141583	0.00757614	0.0181875	0.0200921	0.0110967	0.00552668	0.018162	0.0255276
0.00333047	0.00475403	0.00570399	0.00194932	0.00469645	0.000899349	0.00547672	0.00459012	0.00180623	0.00553988	0.00387157	0.00269339	0.00247463	0.00554649	0.00595951
0.0152342	0.0149855	0.0126088	0.017422	0.0130584	0.00424799	0.0115758	0.0180372	0.00908133	0.0175604	0.0196916	0.00964232	0.00791883	0.0171833	0.0271864
0.0190804	0.0140554	0.0105074	0.0147417	0.016953	0.00344432	0.0138163	0.0182312	0.00687371	0.011916	0.0252987	0.00942685	0.00536171	0.0163132	0.0158818
0.0112591	0.00795783	0.00810567	0.00999025	0.00882016	0.00369307	0.00784167	0.0100207	0.00561939	0.0102435	0.0217609	0.00991166	0.00379444	0.0114192	0.0126256
0.00309411	0.00403059	0.00490343	0.00182749	0.00412371	0.000631458	0.00311177	0.00349108	0.00150519	0.00491272	0.00507309	0.00212777	0.00107234	0.00369766	0.00310263
0.0124194	0.0108516	0.00850595	0.0137671	0.0104238	0.00267891	0.0118247	0.0131239	0.00576991	0.00825755	0.0259662	0.00651799	0.00486678	0.0105492	0.0118883
0	0	0	0	0	0.0199196	0	0	0.0150018	0	0	0.0151099	0.0178174	0	0
0	0	0	0	0	0.0102181	0	0	0.0114896	0	0	0.0147598	0.0117958	0	0
0	0	0	0	0	0.00162648	0	0	0.00165571	0	0	0.0019123	0.0020622	0	0
0	0	0	0	0	0.0133946	0	0	0.0160554	0	0	0.0152446	0.0151778	0	0
0.0118823	0.00857792	0.00950665	0.0118177	0.00836197	0.0043054	0.0134429	0.0107318	0.0102855	0.00480819	0.00854416	0.00840336	0.00626908	0.0104405	0.0129328
0.0059089	0.00382389	0.00430301	0.00730994	0.00389462	0.00252583	0.00535225	0.00413757	0.00496714	0.00344936	0.00707563	0.00503663	0.00222717	0.00424144	0.00589807
0.00167598	0.00186027	0.00110077	0.00219298	0.00194731	0.000822809	0.00211601	0.00213344	0.00446541	0.00146336	0.00166878	0.00148136	0.00131981	0.0021751	0.0022425
0.012355	0.0105415	0.00910637	0.0119396	0.00790378	0.00434367	0.0134429	0.0107965	0.00883047	0.00648061	0.00700888	0.00689507	0.0061041	0.00946166	0.0131785
0.0105071	0.00692435	0.0112078	0.00852827	0.0069874	0.00466896	0.0139408	0.0080812	0.00968341	0.00386746	0.00914492	0.00848416	0.00536171	0.00924415	0.0112125
0.005737	0.00465068	0.00480336	0.00670078	0.00400916	0.0032147	0.00435648	0.00517197	0.0085796	0.00543535	0.00647487	0.00791855	0.00602161	0.00511147	0.00685037
0.00244951	0.00310045	0.00220154	0.00231481	0.00320733	0.00361653	0.0029873	0.00252133	0.013045	0.00271768	0.00153528	0.00382461	0.00486678	0.00326264	0.00408564
0.0138805	0.00888797	0.0133093	0.0113304	0.0112257	0.00614237	0.0164302	0.011443	0.010135	0.00721229	0.00961218	0.0104234	0.00800132	0.0133768	0.0130556
0.00500645	0.00413394	0.00440308	0.00511696	0.00423826	0.00158821	0.00585014	0.00400828	0.00371281	0.00334483	0.00974568	0.00385154	0.00288707	0.00380642	0.00688109
0.00416846	0.00392724	0.00390273	0.00548246	0.00274914	0.00177956	0.00435648	0.00433152	0.00436506	0.0024041	0.0057406	0.00412088	0.00362946	0.00369766	0.00537585
0.00135367	0.00175692	0.00120084	0.00134016	0.00148912	0.000535783	0.00199154	0.00168089	0.00145502	0.000940734	0.00173553	0.00110429	0.00074239	0.00130506	0.00168955
0.00700473	0.00485738	0.00580406	0.00584795	0.00492554	0.00290853	0.00821509	0.00633566	0.00531835	0.00303125	0.00587411	0.00382461	0.00263961	0.00609027	0.00804841
0	0	0	0	0	0.0808075	0	0	0.0186142	0	0	0.0172377	0.0386868	0	0
0	0	0	0	0	0.0178913	0	0	0.0103357	0	0	0.0085111	0.0112183	0	0
0	0	0	0	0	0.0043628	0	0	0.00622146	0	0	0.00255872	0.00148478	0	0
0	0	0	0	0	0.0963643	0	0	0.0219758	0	0	0.017507	0.0419038	0	0
0.0272884	0.0262505	0.0374262	0.0214425	0.0286369	0.0119977	0.0337316	0.0314844	0.0198184	0.0250862	0.0247647	0.0196078	0.0186423	0.02882	0.0203668
0.0135797	0.0130219	0.0163114	0.0141326	0.0114548	0.00641026	0.0182972	0.0153866	0.0098841	0.0155744	0.0192244	0.0120664	0.0112183	0.0133768	0.00952293
0.0531156	0.031728	0.0309216	0.0555556	0.108935	0.00782625	0.0383371	0.0256012	0.0296021	0.0224731	0.0227622	0.0120125	0.0205395	0.0274062	0.00764906
0.0188225	0.020773	0.0204143	0.0205897	0.0142039	0.00788366	0.0238984	0.019007	0.0152024	0.0173513	0.0228957	0.0158102	0.0143529	0.0205546	0.0132399
0.0353245	0.0334849	0.0589413	0.024001	0.0353952	0.015576	0.0573811	0.053142	0.0187146	0.0408697	0.0209599	0.0201465	0.0213643	0.0432844	0.0230394
0.0248174	0.0298677	0.0397278	0.0168129	0.0202749	0.00926139	0.0329848	0.0327773	0.0128443	0.0376294	0.0245644	0.016699	0.0188897	0.0258836	0.0140079
0.0400086	0.025217	0.0269188	0.0425195	0.0955326	0.00769231	0.0339806	0.0251487	0.0210727	0.0229957	0.0172886	0.00886124	0.0146828	0.0237085	0.00903143
0.0321014	0.0375155	0.0565396	0.0233918	0.0339061	0.0139303	0.0553896	0.0451901	0.0204706	0.0491272	0.0279688	0.022786	0.0233441	0.0384992	0.0235309
0.0243661	0.0163291	0.0258181	0.0209552	0.0187858	0.00929966	0.028006	0.0195242	0.0122422	0.0158879	0.0302383	0.0134131	0.0131156	0.0213159	0.0156053
0.0218522	0.0166391	0.0176123	0.0162037	0.0167239	0.00755836	0.0206622	0.0142229	0.00958306	0.0150517	0.0251652	0.0109351	0.0165801	0.0201196	0.0113354
0.0490546	0.0260438	0.0237166	0.0534844	0.0769759	0.00568312	0.0276326	0.0216576	0.0206211	0.0169332	0.0204926	0.00810709	0.0157552	0.0222947	0.00694252
0.0243232	0.0196362	0.0184129	0.0192495	0.0186712	0.00778798	0.028006	0.0149987	0.0103858	0.0196509	0.0356452	0.012605	0.0158377	0.0213159	0.0130249
0	0	0	0	0	0.191829	0	0	0.0465105	0	0	0.03259	0.0852924	0	0
0	0	0	0	0	0.0420972	0	0	0.0230295	0	0	0.0194732	0.0276334	0	0
0	0	0	0	0	0.023938	0	0	0.0165571	0	0	0.00778388	0.0179823	0	0
0	0	0	0	0	0.103846	0	0	0.0318599	0	0	0.0343676	0.0509775	0	0
