DO50442	0.307881	0.233718	0.0345445	-0.244165	-0.748365
DO50443	0.451244	0.117846	-0.157044	-0.479007	-0.172893
DO50444	0.488685	0.360845	-0.0495459	-0.514276	-1.30466
DO50445	0.353132	0.0910792	-0.149822	-0.712905	-1.36636
DO50446	0.34345	0.114559	-0.099268	-0.321192	-0.762808
DO50447	0.435923	0.318316	-0.0122009	-0.342679	-1.06259
DO50448	0.441559	0.253545	-0.101498	-0.167736	-1.00283
DO50449	0.373604	0.245366	-0.0427728	-0.413622	-1.00494
DO50450	-0.0649253	0.100207	0.0599339	0.0594204	-0.150457
DO50451	0.362952	0.230044	-0.123827	-0.379081	-0.807202
DO50452	0.333537	0.230398	0.0640548	-0.171395	-0.685629
DO50453	0.445098	0.227346	-0.0662048	-0.26646	-0.794843
DO50454	0.334703	0.293593	-0.0636322	-0.492391	-0.96178
